car_code,category_key,category_title,name,status
CAR028,interior,Interior,Interior door handles,flawless
CAR028,interior,Interior,Digital cockpit,damaged
CAR028,interior,Interior,Digital odometer,flawless
CAR028,interior,Interior,Digital Instrument cluster,flawless
CAR028,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR028,exterior,Exterior,Rear power window,little_flaw
CAR028,exterior,Exterior,Body colored bumpers,little_flaw
CAR028,exterior,Exterior,Tail lamps - Conventional,flawless
CAR028,exterior,Exterior,Exterior door handle colour - Body Coloured,flawless
CAR028,exterior,Exterior,Headlights Bulb type - Halogen,little_flaw
CAR028,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR028,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR029,safety,Safety,Engine immobilizer,flawless
CAR029,safety,Safety,Anti theft device,flawless
CAR029,safety,Safety,Headlight and ignition off reminder,flawless
CAR029,safety,Safety,Central locking,little_flaw
CAR029,safety,Safety,Speed sensing central door locking,flawless
CAR029,safety,Safety,Power door locks,flawless
CAR029,safety,Safety,Child safety lock,flawless
CAR029,safety,Safety,Low fuel level warning,flawless
CAR029,safety,Safety,Door ajar warning,flawless
CAR029,comfort_convenience,Comfort Convenience,Anti-glare mirrors - Manual,flawless
CAR029,comfort_convenience,Comfort Convenience,Folding rear seat,damaged
CAR029,comfort_convenience,Comfort Convenience,Power windows,little_flaw
CAR029,comfort_convenience,Comfort Convenience,Distance to empty display,flawless
CAR029,comfort_convenience,Comfort Convenience,Air conditioner,little_flaw
CAR029,comfort_convenience,Comfort Convenience,Power steering,flawless
CAR029,comfort_convenience,Comfort Convenience,12V power outlets,little_flaw
CAR029,comfort_convenience,Comfort Convenience,Vanity mirror on sun visors,little_flaw
CAR029,comfort_convenience,Comfort Convenience,Adjustable ORVM,damaged
CAR029,comfort_convenience,Comfort Convenience,One touch-down power windows - Driver,little_flaw
CAR029,comfort_convenience,Comfort Convenience,Cup holders,little_flaw
CAR029,comfort_convenience,Comfort Convenience,Adjustable cluster brightness,flawless
CAR029,comfort_convenience,Comfort Convenience,Digital Clock,little_flaw
CAR029,comfort_convenience,Comfort Convenience,Power windows position - Front and rear seats,flawless
CAR029,comfort_convenience,Comfort Convenience,Rear armrest cup holders,flawless
CAR029,comfort_convenience,Comfort Convenience,Power steering type - EPS,flawless
CAR029,comfort_convenience,Comfort Convenience,Dual zone climate control,flawless
CAR029,comfort_convenience,Comfort Convenience,Automatic climate control,flawless
CAR029,comfort_convenience,Comfort Convenience,Steering wheel gearshift paddles,flawless
CAR029,comfort_convenience,Comfort Convenience,Third row cup holders,flawless
CAR029,comfort_convenience,Comfort Convenience,Three zone climate control,flawless
CAR029,comfort_convenience,Comfort Convenience,Electrically adjustable ORVM,flawless
CAR029,comfort_convenience,Comfort Convenience,Auto dimming IRVM,damaged
CAR029,interior,Interior,Door pockets,flawless
CAR029,interior,Interior,Seat upholstery type - Fabric seats,flawless
CAR029,interior,Interior,Digital tripmeter,flawless
CAR029,interior,Interior,Headrests,flawless
CAR029,interior,Interior,Interior door handles,flawless
CAR029,interior,Interior,Digital cockpit,flawless
CAR029,interior,Interior,Digital odometer,little_flaw
CAR029,interior,Interior,Digital Instrument cluster,damaged
CAR029,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR029,exterior,Exterior,Rear power window,flawless
CAR029,exterior,Exterior,Body colored bumpers,damaged
CAR029,exterior,Exterior,Tail lamps - Conventional,little_flaw
CAR029,exterior,Exterior,Exterior door handle colour - Body Coloured,damaged
CAR029,exterior,Exterior,Headlights Bulb type - Halogen,damaged
CAR029,exterior,Exterior,Tail lamps type - Conventional,damaged
CAR029,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR030,safety,Safety,Engine immobilizer,flawless
CAR030,safety,Safety,Anti theft device,flawless
CAR030,safety,Safety,Headlight and ignition off reminder,flawless
CAR030,safety,Safety,Central locking,flawless
CAR030,safety,Safety,Speed sensing central door locking,flawless
CAR030,safety,Safety,Power door locks,little_flaw
CAR030,safety,Safety,Child safety lock,flawless
CAR030,safety,Safety,Low fuel level warning,flawless
CAR030,safety,Safety,Door ajar warning,damaged
CAR030,comfort_convenience,Comfort Convenience,Anti-glare mirrors - Manual,flawless
CAR030,comfort_convenience,Comfort Convenience,Folding rear seat,flawless
CAR030,comfort_convenience,Comfort Convenience,Power windows,flawless
CAR030,comfort_convenience,Comfort Convenience,Distance to empty display,flawless
CAR030,comfort_convenience,Comfort Convenience,Air conditioner,flawless
CAR030,comfort_convenience,Comfort Convenience,Power steering,little_flaw
CAR030,comfort_convenience,Comfort Convenience,12V power outlets,flawless
CAR030,comfort_convenience,Comfort Convenience,Vanity mirror on sun visors,flawless
CAR030,comfort_convenience,Comfort Convenience,Adjustable ORVM,damaged
CAR030,comfort_convenience,Comfort Convenience,One touch-down power windows - Driver,flawless
CAR030,comfort_convenience,Comfort Convenience,Cup holders,flawless
CAR030,comfort_convenience,Comfort Convenience,Adjustable cluster brightness,little_flaw
CAR030,comfort_convenience,Comfort Convenience,Digital Clock,flawless
CAR030,comfort_convenience,Comfort Convenience,Power windows position - Front and rear seats,flawless
CAR030,comfort_convenience,Comfort Convenience,Rear armrest cup holders,flawless
CAR030,comfort_convenience,Comfort Convenience,Power steering type - EPS,flawless
CAR030,comfort_convenience,Comfort Convenience,Dual zone climate control,little_flaw
CAR030,comfort_convenience,Comfort Convenience,Automatic climate control,flawless
CAR030,comfort_convenience,Comfort Convenience,Steering wheel gearshift paddles,little_flaw
CAR030,comfort_convenience,Comfort Convenience,Third row cup holders,flawless
CAR030,comfort_convenience,Comfort Convenience,Three zone climate control,flawless
CAR030,comfort_convenience,Comfort Convenience,Electrically adjustable ORVM,little_flaw
CAR030,comfort_convenience,Comfort Convenience,Auto dimming IRVM,flawless
CAR030,interior,Interior,Door pockets,flawless
CAR030,interior,Interior,Seat upholstery type - Fabric seats,damaged
CAR030,interior,Interior,Digital tripmeter,flawless
CAR030,interior,Interior,Headrests,flawless
CAR030,interior,Interior,Interior door handles,flawless
CAR030,interior,Interior,Digital cockpit,flawless
CAR030,interior,Interior,Digital odometer,little_flaw
CAR030,interior,Interior,Digital Instrument cluster,little_flaw
CAR030,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR030,exterior,Exterior,Rear power window,flawless
CAR030,exterior,Exterior,Body colored bumpers,flawless
CAR030,exterior,Exterior,Tail lamps - Conventional,little_flaw
CAR030,exterior,Exterior,Exterior door handle colour - Body Coloured,flawless
CAR030,exterior,Exterior,Headlights Bulb type - Halogen,little_flaw
CAR030,exterior,Exterior,Tail lamps type - Conventional,little_flaw
CAR030,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR031,safety,Safety,Engine immobilizer,flawless
CAR031,safety,Safety,Anti theft device,flawless
CAR031,safety,Safety,Headlight and ignition off reminder,flawless
CAR031,safety,Safety,Central locking,flawless
CAR031,safety,Safety,Speed sensing central door locking,flawless
CAR031,safety,Safety,Power door locks,flawless
CAR031,safety,Safety,Child safety lock,flawless
CAR031,safety,Safety,Low fuel level warning,flawless
CAR031,safety,Safety,Door ajar warning,flawless
CAR031,comfort_convenience,Comfort Convenience,Anti-glare mirrors - Manual,flawless
CAR031,comfort_convenience,Comfort Convenience,Folding rear seat,flawless
CAR031,comfort_convenience,Comfort Convenience,Power windows,flawless
CAR031,comfort_convenience,Comfort Convenience,Distance to empty display,little_flaw
CAR031,comfort_convenience,Comfort Convenience,Air conditioner,little_flaw
CAR031,comfort_convenience,Comfort Convenience,Power steering,flawless
CAR031,comfort_convenience,Comfort Convenience,12V power outlets,flawless
CAR031,comfort_convenience,Comfort Convenience,Vanity mirror on sun visors,flawless
CAR031,comfort_convenience,Comfort Convenience,Adjustable ORVM,little_flaw
CAR031,comfort_convenience,Comfort Convenience,One touch-down power windows - Driver,flawless
CAR031,comfort_convenience,Comfort Convenience,Cup holders,flawless
CAR031,comfort_convenience,Comfort Convenience,Adjustable cluster brightness,flawless
CAR031,comfort_convenience,Comfort Convenience,Digital Clock,flawless
CAR031,comfort_convenience,Comfort Convenience,Power windows position - Front and rear seats,flawless
CAR031,comfort_convenience,Comfort Convenience,Rear armrest cup holders,damaged
CAR031,comfort_convenience,Comfort Convenience,Power steering type - EPS,flawless
CAR031,comfort_convenience,Comfort Convenience,Dual zone climate control,damaged
CAR031,comfort_convenience,Comfort Convenience,Automatic climate control,flawless
CAR031,comfort_convenience,Comfort Convenience,Steering wheel gearshift paddles,flawless
CAR031,comfort_convenience,Comfort Convenience,Third row cup holders,flawless
CAR031,comfort_convenience,Comfort Convenience,Three zone climate control,little_flaw
CAR031,comfort_convenience,Comfort Convenience,Electrically adjustable ORVM,little_flaw
CAR031,comfort_convenience,Comfort Convenience,Auto dimming IRVM,flawless
CAR031,interior,Interior,Door pockets,flawless
CAR031,interior,Interior,Seat upholstery type - Fabric seats,damaged
CAR031,interior,Interior,Digital tripmeter,little_flaw
CAR031,interior,Interior,Headrests,flawless
CAR031,interior,Interior,Interior door handles,flawless
CAR031,interior,Interior,Digital cockpit,flawless
CAR031,interior,Interior,Digital odometer,flawless
CAR031,interior,Interior,Digital Instrument cluster,flawless
CAR031,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR031,exterior,Exterior,Rear power window,flawless
CAR031,exterior,Exterior,Body colored bumpers,flawless
CAR031,exterior,Exterior,Tail lamps - Conventional,flawless
CAR031,exterior,Exterior,Exterior door handle colour - Body Coloured,little_flaw
CAR031,exterior,Exterior,Headlights Bulb type - Halogen,flawless
CAR031,exterior,Exterior,Tail lamps type - Conventional,damaged
CAR031,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR032,safety,Safety,Engine immobilizer,flawless
CAR032,safety,Safety,Anti theft device,damaged
CAR032,safety,Safety,Headlight and ignition off reminder,flawless
CAR032,safety,Safety,Central locking,little_flaw
CAR032,safety,Safety,Speed sensing central door locking,flawless
CAR032,safety,Safety,Power door locks,flawless
CAR032,safety,Safety,Child safety lock,little_flaw
CAR032,safety,Safety,Low fuel level warning,flawless
CAR032,safety,Safety,Door ajar warning,flawless
CAR032,comfort_convenience,Comfort Convenience,Anti-glare mirrors - Manual,flawless
CAR032,comfort_convenience,Comfort Convenience,Folding rear seat,damaged
CAR032,comfort_convenience,Comfort Convenience,Power windows,flawless
CAR032,comfort_convenience,Comfort Convenience,Distance to empty display,flawless
CAR032,comfort_convenience,Comfort Convenience,Air conditioner,damaged
CAR032,comfort_convenience,Comfort Convenience,Power steering,flawless
CAR032,comfort_convenience,Comfort Convenience,12V power outlets,flawless
CAR032,comfort_convenience,Comfort Convenience,Vanity mirror on sun visors,flawless
CAR032,comfort_convenience,Comfort Convenience,Adjustable ORVM,little_flaw
CAR032,comfort_convenience,Comfort Convenience,One touch-down power windows - Driver,damaged
CAR032,comfort_convenience,Comfort Convenience,Cup holders,flawless
CAR032,comfort_convenience,Comfort Convenience,Adjustable cluster brightness,damaged
CAR032,comfort_convenience,Comfort Convenience,Digital Clock,flawless
CAR032,comfort_convenience,Comfort Convenience,Power windows position - Front and rear seats,little_flaw
CAR032,comfort_convenience,Comfort Convenience,Rear armrest cup holders,flawless
CAR032,comfort_convenience,Comfort Convenience,Power steering type - EPS,little_flaw
CAR032,comfort_convenience,Comfort Convenience,Dual zone climate control,flawless
CAR032,comfort_convenience,Comfort Convenience,Automatic climate control,damaged
CAR032,comfort_convenience,Comfort Convenience,Steering wheel gearshift paddles,flawless
CAR032,comfort_convenience,Comfort Convenience,Third row cup holders,flawless
CAR032,comfort_convenience,Comfort Convenience,Three zone climate control,damaged
CAR032,comfort_convenience,Comfort Convenience,Electrically adjustable ORVM,flawless
CAR032,comfort_convenience,Comfort Convenience,Auto dimming IRVM,flawless
CAR032,interior,Interior,Door pockets,flawless
CAR032,interior,Interior,Seat upholstery type - Fabric seats,little_flaw
CAR032,interior,Interior,Digital tripmeter,little_flaw
CAR032,interior,Interior,Headrests,little_flaw
CAR032,interior,Interior,Interior door handles,flawless
CAR032,interior,Interior,Digital cockpit,little_flaw
CAR032,interior,Interior,Digital odometer,flawless
CAR032,interior,Interior,Digital Instrument cluster,little_flaw
CAR032,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR032,exterior,Exterior,Rear power window,little_flaw
CAR032,exterior,Exterior,Body colored bumpers,flawless
CAR032,exterior,Exterior,Tail lamps - Conventional,flawless
CAR032,exterior,Exterior,Exterior door handle colour - Body Coloured,little_flaw
CAR032,exterior,Exterior,Headlights Bulb type - Halogen,little_flaw
CAR032,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR032,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR033,safety,Safety,Engine immobilizer,flawless
CAR033,safety,Safety,Anti theft device,flawless
CAR033,safety,Safety,Headlight and ignition off reminder,damaged
CAR033,safety,Safety,Central locking,little_flaw
CAR033,safety,Safety,Speed sensing central door locking,flawless
CAR033,safety,Safety,Power door locks,flawless
CAR033,safety,Safety,Child safety lock,flawless
CAR033,safety,Safety,Low fuel level warning,flawless
CAR033,safety,Safety,Door ajar warning,little_flaw
CAR033,comfort_convenience,Comfort Convenience,Anti-glare mirrors - Manual,little_flaw
CAR033,comfort_convenience,Comfort Convenience,Folding rear seat,flawless
CAR033,comfort_convenience,Comfort Convenience,Power windows,flawless
CAR033,comfort_convenience,Comfort Convenience,Distance to empty display,little_flaw
CAR033,comfort_convenience,Comfort Convenience,Air conditioner,little_flaw
CAR033,comfort_convenience,Comfort Convenience,Power steering,little_flaw
CAR033,comfort_convenience,Comfort Convenience,12V power outlets,damaged
CAR033,comfort_convenience,Comfort Convenience,Vanity mirror on sun visors,flawless
CAR033,comfort_convenience,Comfort Convenience,Adjustable ORVM,little_flaw
CAR033,comfort_convenience,Comfort Convenience,One touch-down power windows - Driver,little_flaw
CAR033,comfort_convenience,Comfort Convenience,Cup holders,flawless
CAR033,comfort_convenience,Comfort Convenience,Adjustable cluster brightness,little_flaw
CAR033,comfort_convenience,Comfort Convenience,Digital Clock,damaged
CAR033,comfort_convenience,Comfort Convenience,Power windows position - Front and rear seats,flawless
CAR033,comfort_convenience,Comfort Convenience,Rear armrest cup holders,little_flaw
CAR033,comfort_convenience,Comfort Convenience,Power steering type - EPS,flawless
CAR033,comfort_convenience,Comfort Convenience,Dual zone climate control,flawless
CAR033,comfort_convenience,Comfort Convenience,Automatic climate control,flawless
CAR033,comfort_convenience,Comfort Convenience,Steering wheel gearshift paddles,flawless
CAR033,comfort_convenience,Comfort Convenience,Third row cup holders,damaged
CAR033,comfort_convenience,Comfort Convenience,Three zone climate control,little_flaw
CAR033,comfort_convenience,Comfort Convenience,Electrically adjustable ORVM,flawless
CAR033,comfort_convenience,Comfort Convenience,Auto dimming IRVM,flawless
CAR033,interior,Interior,Door pockets,flawless
CAR033,interior,Interior,Seat upholstery type - Fabric seats,flawless
CAR033,interior,Interior,Digital tripmeter,flawless
CAR033,interior,Interior,Headrests,little_flaw
CAR033,interior,Interior,Interior door handles,flawless
CAR033,interior,Interior,Digital cockpit,flawless
CAR033,interior,Interior,Digital odometer,damaged
CAR033,interior,Interior,Digital Instrument cluster,flawless
CAR033,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR033,exterior,Exterior,Rear power window,flawless
CAR033,exterior,Exterior,Body colored bumpers,flawless
CAR033,exterior,Exterior,Tail lamps - Conventional,little_flaw
CAR033,exterior,Exterior,Exterior door handle colour - Body Coloured,flawless
CAR033,exterior,Exterior,Headlights Bulb type - Halogen,flawless
CAR033,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR033,exterior,Exterior,Xenon headlamps / hid-headlamps,little_flaw
CAR034,safety,Safety,Engine immobilizer,flawless
CAR034,safety,Safety,Anti theft device,flawless
CAR034,safety,Safety,Headlight and ignition off reminder,flawless
CAR034,safety,Safety,Central locking,little_flaw
CAR034,safety,Safety,Speed sensing central door locking,flawless
CAR034,safety,Safety,Power door locks,flawless
CAR034,safety,Safety,Child safety lock,flawless
CAR034,safety,Safety,Low fuel level warning,flawless
CAR034,safety,Safety,Door ajar warning,flawless
CAR034,comfort_convenience,Comfort Convenience,Anti-glare mirrors - Manual,flawless
CAR034,comfort_convenience,Comfort Convenience,Folding rear seat,flawless
CAR034,comfort_convenience,Comfort Convenience,Power windows,damaged
CAR034,comfort_convenience,Comfort Convenience,Distance to empty display,flawless
CAR034,comfort_convenience,Comfort Convenience,Air conditioner,flawless
CAR034,comfort_convenience,Comfort Convenience,Power steering,damaged
CAR034,comfort_convenience,Comfort Convenience,12V power outlets,flawless
CAR034,comfort_convenience,Comfort Convenience,Vanity mirror on sun visors,flawless
CAR034,comfort_convenience,Comfort Convenience,Adjustable ORVM,little_flaw
CAR034,comfort_convenience,Comfort Convenience,One touch-down power windows - Driver,flawless
CAR034,comfort_convenience,Comfort Convenience,Cup holders,flawless
CAR034,comfort_convenience,Comfort Convenience,Adjustable cluster brightness,flawless
CAR034,comfort_convenience,Comfort Convenience,Digital Clock,flawless
CAR034,comfort_convenience,Comfort Convenience,Power windows position - Front and rear seats,flawless
CAR034,comfort_convenience,Comfort Convenience,Rear armrest cup holders,flawless
CAR034,comfort_convenience,Comfort Convenience,Power steering type - EPS,flawless
CAR034,comfort_convenience,Comfort Convenience,Dual zone climate control,flawless
CAR034,comfort_convenience,Comfort Convenience,Automatic climate control,little_flaw
CAR034,comfort_convenience,Comfort Convenience,Steering wheel gearshift paddles,flawless
CAR034,comfort_convenience,Comfort Convenience,Third row cup holders,little_flaw
CAR034,comfort_convenience,Comfort Convenience,Three zone climate control,little_flaw
CAR034,comfort_convenience,Comfort Convenience,Electrically adjustable ORVM,flawless
CAR034,comfort_convenience,Comfort Convenience,Auto dimming IRVM,flawless
CAR034,interior,Interior,Door pockets,flawless
CAR034,interior,Interior,Seat upholstery type - Fabric seats,little_flaw
CAR034,interior,Interior,Digital tripmeter,flawless
CAR034,interior,Interior,Headrests,damaged
CAR034,interior,Interior,Interior door handles,flawless
CAR034,interior,Interior,Digital cockpit,flawless
CAR034,interior,Interior,Digital odometer,little_flaw
CAR034,interior,Interior,Digital Instrument cluster,damaged
CAR034,exterior,Exterior,Outside rear view mirrors (ORVMs),little_flaw
CAR034,exterior,Exterior,Rear power window,little_flaw
CAR034,exterior,Exterior,Body colored bumpers,flawless
CAR034,exterior,Exterior,Tail lamps - Conventional,flawless
CAR034,exterior,Exterior,Exterior door handle colour - Body Coloured,flawless
CAR034,exterior,Exterior,Headlights Bulb type - Halogen,flawless
CAR034,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR034,exterior,Exterior,Xenon headlamps / hid-headlamps,little_flaw
CAR035,safety,Safety,Engine immobilizer,flawless
CAR035,safety,Safety,Anti theft device,little_flaw
CAR035,safety,Safety,Headlight and ignition off reminder,flawless
CAR035,safety,Safety,Central locking,flawless
CAR035,safety,Safety,Speed sensing central door locking,flawless
CAR035,safety,Safety,Power door locks,flawless
CAR035,safety,Safety,Child safety lock,little_flaw
CAR035,safety,Safety,Low fuel level warning,flawless
CAR035,safety,Safety,Door ajar warning,little_flaw
CAR035,comfort_convenience,Comfort Convenience,Anti-glare mirrors - Manual,flawless
CAR035,comfort_convenience,Comfort Convenience,Folding rear seat,little_flaw
CAR035,comfort_convenience,Comfort Convenience,Power windows,little_flaw
CAR035,comfort_convenience,Comfort Convenience,Distance to empty display,little_flaw
CAR035,comfort_convenience,Comfort Convenience,Air conditioner,flawless
CAR035,comfort_convenience,Comfort Convenience,Power steering,flawless
CAR035,comfort_convenience,Comfort Convenience,12V power outlets,flawless
CAR035,comfort_convenience,Comfort Convenience,Vanity mirror on sun visors,damaged
CAR035,comfort_convenience,Comfort Convenience,Adjustable ORVM,flawless
CAR035,comfort_convenience,Comfort Convenience,One touch-down power windows - Driver,flawless
CAR035,comfort_convenience,Comfort Convenience,Cup holders,flawless
CAR035,comfort_convenience,Comfort Convenience,Adjustable cluster brightness,flawless
CAR035,comfort_convenience,Comfort Convenience,Digital Clock,little_flaw
CAR035,comfort_convenience,Comfort Convenience,Power windows position - Front and rear seats,flawless
CAR035,comfort_convenience,Comfort Convenience,Rear armrest cup holders,little_flaw
CAR035,comfort_convenience,Comfort Convenience,Power steering type - EPS,flawless
CAR035,comfort_convenience,Comfort Convenience,Dual zone climate control,flawless
CAR035,comfort_convenience,Comfort Convenience,Automatic climate control,little_flaw
CAR035,comfort_convenience,Comfort Convenience,Steering wheel gearshift paddles,little_flaw
CAR035,comfort_convenience,Comfort Convenience,Third row cup holders,flawless
CAR035,comfort_convenience,Comfort Convenience,Three zone climate control,flawless
CAR035,comfort_convenience,Comfort Convenience,Electrically adjustable ORVM,flawless
CAR035,comfort_convenience,Comfort Convenience,Auto dimming IRVM,flawless
CAR035,interior,Interior,Door pockets,flawless
CAR035,interior,Interior,Seat upholstery type - Fabric seats,flawless
CAR035,interior,Interior,Digital tripmeter,flawless
CAR035,interior,Interior,Headrests,flawless
CAR035,interior,Interior,Interior door handles,flawless
CAR035,interior,Interior,Digital cockpit,little_flaw
CAR035,interior,Interior,Digital odometer,damaged
CAR035,interior,Interior,Digital Instrument cluster,flawless
CAR035,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR035,exterior,Exterior,Rear power window,damaged
CAR035,exterior,Exterior,Body colored bumpers,flawless
CAR035,exterior,Exterior,Tail lamps - Conventional,flawless
CAR035,exterior,Exterior,Exterior door handle colour - Body Coloured,damaged
CAR035,exterior,Exterior,Headlights Bulb type - Halogen,flawless
CAR035,exterior,Exterior,Tail lamps type - Conventional,little_flaw
CAR035,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR036,safety,Safety,Engine immobilizer,flawless
CAR036,safety,Safety,Anti theft device,little_flaw
CAR036,safety,Safety,Headlight and ignition off reminder,little_flaw
CAR036,safety,Safety,Central locking,flawless
CAR036,safety,Safety,Speed sensing central door locking,flawless
CAR036,safety,Safety,Power door locks,little_flaw
CAR036,safety,Safety,Child safety lock,flawless
CAR036,safety,Safety,Low fuel level warning,flawless
CAR036,safety,Safety,Door ajar warning,flawless
CAR036,comfort_convenience,Comfort Convenience,Anti-glare mirrors - Manual,flawless
CAR036,comfort_convenience,Comfort Convenience,Folding rear seat,little_flaw
CAR036,comfort_convenience,Comfort Convenience,Power windows,flawless
CAR036,comfort_convenience,Comfort Convenience,Distance to empty display,little_flaw
CAR036,comfort_convenience,Comfort Convenience,Air conditioner,flawless
CAR036,comfort_convenience,Comfort Convenience,Power steering,little_flaw
CAR036,comfort_convenience,Comfort Convenience,12V power outlets,flawless
CAR036,comfort_convenience,Comfort Convenience,Vanity mirror on sun visors,flawless
CAR036,comfort_convenience,Comfort Convenience,Adjustable ORVM,flawless
CAR036,comfort_convenience,Comfort Convenience,One touch-down power windows - Driver,flawless
CAR036,comfort_convenience,Comfort Convenience,Cup holders,flawless
CAR036,comfort_convenience,Comfort Convenience,Adjustable cluster brightness,little_flaw
CAR036,comfort_convenience,Comfort Convenience,Digital Clock,damaged
CAR036,comfort_convenience,Comfort Convenience,Power windows position - Front and rear seats,flawless
CAR036,comfort_convenience,Comfort Convenience,Rear armrest cup holders,flawless
CAR036,comfort_convenience,Comfort Convenience,Power steering type - EPS,little_flaw
CAR036,comfort_convenience,Comfort Convenience,Dual zone climate control,little_flaw
CAR036,comfort_convenience,Comfort Convenience,Automatic climate control,flawless
CAR036,comfort_convenience,Comfort Convenience,Steering wheel gearshift paddles,little_flaw
CAR036,comfort_convenience,Comfort Convenience,Third row cup holders,flawless
CAR036,comfort_convenience,Comfort Convenience,Three zone climate control,flawless
CAR036,comfort_convenience,Comfort Convenience,Electrically adjustable ORVM,flawless
CAR036,comfort_convenience,Comfort Convenience,Auto dimming IRVM,flawless
CAR036,interior,Interior,Door pockets,flawless
CAR036,interior,Interior,Seat upholstery type - Fabric seats,little_flaw
CAR036,interior,Interior,Digital tripmeter,flawless
CAR036,interior,Interior,Headrests,flawless
CAR036,interior,Interior,Interior door handles,damaged
CAR036,interior,Interior,Digital cockpit,little_flaw
CAR036,interior,Interior,Digital odometer,little_flaw
CAR036,interior,Interior,Digital Instrument cluster,little_flaw
CAR036,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR036,exterior,Exterior,Rear power window,little_flaw
CAR036,exterior,Exterior,Body colored bumpers,flawless
CAR036,exterior,Exterior,Tail lamps - Conventional,flawless
CAR036,exterior,Exterior,Exterior door handle colour - Body Coloured,little_flaw
CAR036,exterior,Exterior,Headlights Bulb type - Halogen,little_flaw
CAR036,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR036,exterior,Exterior,Xenon headlamps / hid-headlamps,little_flaw
CAR037,safety,Safety,Engine immobilizer,little_flaw
CAR037,safety,Safety,Anti theft device,flawless
CAR037,safety,Safety,Headlight and ignition off reminder,flawless
CAR037,safety,Safety,Central locking,damaged
CAR037,safety,Safety,Speed sensing central door locking,damaged
CAR037,safety,Safety,Power door locks,flawless
CAR037,safety,Safety,Child safety lock,flawless
CAR037,safety,Safety,Low fuel level warning,flawless
CAR037,safety,Safety,Door ajar warning,flawless
CAR037,comfort_convenience,Comfort Convenience,Anti-glare mirrors - Manual,little_flaw
CAR037,comfort_convenience,Comfort Convenience,Folding rear seat,flawless
CAR037,comfort_convenience,Comfort Convenience,Power windows,little_flaw
CAR037,comfort_convenience,Comfort Convenience,Distance to empty display,little_flaw
CAR037,comfort_convenience,Comfort Convenience,Air conditioner,flawless
CAR037,comfort_convenience,Comfort Convenience,Power steering,flawless
CAR037,comfort_convenience,Comfort Convenience,12V power outlets,little_flaw
CAR037,comfort_convenience,Comfort Convenience,Vanity mirror on sun visors,flawless
CAR037,comfort_convenience,Comfort Convenience,Adjustable ORVM,flawless
CAR037,comfort_convenience,Comfort Convenience,One touch-down power windows - Driver,little_flaw
CAR037,comfort_convenience,Comfort Convenience,Cup holders,little_flaw
CAR037,comfort_convenience,Comfort Convenience,Adjustable cluster brightness,flawless
CAR037,comfort_convenience,Comfort Convenience,Digital Clock,little_flaw
CAR037,comfort_convenience,Comfort Convenience,Power windows position - Front and rear seats,flawless
CAR037,comfort_convenience,Comfort Convenience,Rear armrest cup holders,flawless
CAR037,comfort_convenience,Comfort Convenience,Power steering type - EPS,flawless
CAR037,comfort_convenience,Comfort Convenience,Dual zone climate control,flawless
CAR037,comfort_convenience,Comfort Convenience,Automatic climate control,flawless
CAR037,comfort_convenience,Comfort Convenience,Steering wheel gearshift paddles,little_flaw
CAR037,comfort_convenience,Comfort Convenience,Third row cup holders,flawless
CAR037,comfort_convenience,Comfort Convenience,Three zone climate control,flawless
CAR037,comfort_convenience,Comfort Convenience,Electrically adjustable ORVM,little_flaw
CAR037,comfort_convenience,Comfort Convenience,Auto dimming IRVM,little_flaw
CAR037,interior,Interior,Door pockets,little_flaw
CAR037,interior,Interior,Seat upholstery type - Fabric seats,flawless
CAR037,interior,Interior,Digital tripmeter,flawless
CAR037,interior,Interior,Headrests,little_flaw
CAR037,interior,Interior,Interior door handles,flawless
CAR037,interior,Interior,Digital cockpit,flawless
CAR037,interior,Interior,Digital odometer,damaged
CAR037,interior,Interior,Digital Instrument cluster,flawless
CAR037,exterior,Exterior,Outside rear view mirrors (ORVMs),damaged
CAR037,exterior,Exterior,Rear power window,little_flaw
CAR037,exterior,Exterior,Body colored bumpers,little_flaw
CAR037,exterior,Exterior,Tail lamps - Conventional,little_flaw
CAR037,exterior,Exterior,Exterior door handle colour - Body Coloured,damaged
CAR037,exterior,Exterior,Headlights Bulb type - Halogen,flawless
CAR037,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR037,exterior,Exterior,Xenon headlamps / hid-headlamps,little_flaw
CAR038,safety,Safety,Engine immobilizer,flawless
